Animal ID,Outcome Type,Breed,Color,Altered,Sex,HasName,AgeRange,MixedBreed,MixedColor,StrayHold
A699953,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A773773,Adoption,Rare,Tricolor,Altered,Female,1,Young,1,1,0
A688937,Adoption,Rare,Rare,Altered,Female,1,Adult,1,0,0
A728084,Return to Owner,Rare,Rare,Intact,Male,1,Young,1,1,0
A699626,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,0,1,0
A662612,Return to Owner,Rare,Brown,Altered,Male,1,Senior,1,1,0
A666183,Adoption,German Shepherd,Brown,Altered,Female,1,Senior,1,0,1
A735000,Adoption,Rare,Tan,Altered,Female,1,Young,1,1,0
A731592,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,0,0
A681534,Return to Owner,Rare,Red,Altered,Male,1,Adult,0,1,0
A661685,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A752740,Adoption,Rare,Black,Altered,Male,1,Young,1,1,0
A664424,Return to Owner,Chihuahua Shorthair,Red,Altered,Male,1,Senior,1,1,0
A712636,Adoption,Rare,Black,Altered,Female,1,Senior,1,1,1
A757123,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A779697,Return to Owner,Labrador Retriever,Tan,Altered,Male,1,Young,1,0,0
A759184,Adoption,Chihuahua Shorthair,Tan,Altered,Male,1,Young,1,1,0
A721056,Died,Rare,Tricolor,Intact,Male,1,Adult,1,0,0
A682649,Return to Owner,Rare,Rare,Intact,Female,1,Adult,1,1,0
A688930,Transfer,Rare,Brown,Altered,Male,1,Adult,1,0,1
A695278,Adoption,Rare,Rare,Altered,Male,1,Adult,1,0,0
A734462,Adoption,Pit Bull,White,Altered,Male,1,Young,1,1,1
A703618,Return to Owner,Pit Bull,Red,Altered,Female,1,Adult,1,1,0
A773641,Adoption,Pit Bull,Black,Altered,Female,1,Young,1,1,1
A686393,Adoption,Pit Bull,Tan,Altered,Female,1,Adult,1,1,0
A776281,Adoption,Rare,Brown Brindle,Altered,Female,0,Young,1,1,0
A677096,Transfer,Rare,Black,Intact,Female,1,Adult,1,1,1
A738611,Transfer,Labrador Retriever,Brown,Intact,Male,1,Young,1,1,1
A669311,Adoption,German Shepherd,Brown,Altered,Female,1,Senior,0,1,1
A697843,Transfer,Rare,White,Altered,Male,1,Adult,1,0,0
A713810,Adoption,Rare,Tan,Altered,Female,1,Adult,1,0,1
A684488,Transfer,Rare,Rare,Altered,Male,1,Adult,1,1,0
A710075,Return to Owner,German Shepherd,Black,Altered,Female,1,Adult,0,1,0
A707770,Adoption,Rare,Brown Brindle,Altered,Male,1,Adult,1,1,0
A693093,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,1,0
A740004,Transfer,Labrador Retriever,Rare,Intact,Female,1,Young,1,1,0
A780327,Adoption,Rare,Brown,Altered,Male,0,Young,1,0,0
A708370,Return to Owner,Rare,Rare,Altered,Female,1,Adult,1,0,0
A783068,Return to Owner,Rare,White,Altered,Male,1,Young,1,0,0
A773929,Adoption,Rare,Tan,Altered,Female,1,Young,0,1,0
A715207,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A742641,Return to Owner,Rare,Brown,Intact,Female,1,Adult,1,1,0
A767148,Adoption,Pit Bull,Brown Brindle,Altered,Male,0,Young,1,0,0
A665351,Adoption,Australian Cattle Dog,White,Altered,Female,0,Adult,1,1,0
A667769,Adoption,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,0,0
A677852,Transfer,Chihuahua Shorthair,Rare,Altered,Female,1,Adult,1,0,1
A731091,Return to Owner,Rare,Brown,Intact,Female,1,Young,1,1,0
A714299,Return to Owner,Australian Cattle Dog,Black,Altered,Male,1,Adult,0,1,0
A664578,Return to Owner,Pit Bull,Rare,Altered,Male,1,Adult,0,1,0
A751615,Adoption,Pit Bull,Blue,Altered,Female,1,Young,1,1,1
A730730,Adoption,Rare,White,Altered,Male,1,Young,1,1,1
A718065,Transfer,Rare,Tricolor,Altered,Male,1,Adult,1,0,1
A698404,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,0
A736173,Return to Owner,Rare,Black,Intact,Male,1,Adult,0,1,0
A673238,Transfer,Pit Bull,Brown Brindle,Intact,Female,1,Adult,1,1,0
A685720,Adoption,German Shepherd,Tan,Altered,Female,0,Adult,1,0,0
A676531,Return to Owner,Rare,Black,Altered,Male,1,Adult,1,0,0
A722276,Return to Owner,Rare,White,Altered,Male,1,Senior,1,1,0
A534623,Return to Owner,German Shepherd,Black,Altered,Female,1,Senior,1,1,0
A646964,Adoption,Pit Bull,Black,Altered,Female,1,Adult,1,1,1
A730155,Adoption,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,0
A655529,Transfer,Rare,White,Altered,Male,1,Adult,1,1,0
A734310,Return to Owner,Rare,Black,Altered,Male,1,Young,0,1,0
A692216,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,0,1,1
A765566,Adoption,Pit Bull,White,Altered,Female,1,Young,1,1,0
A687098,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,0
A694342,Transfer,Rare,Brown,Intact,Male,1,Adult,1,1,0
A695741,Adoption,Pit Bull,Brown,Altered,Female,1,Adult,1,1,1
A690434,Return to Owner,Pit Bull,Black,Altered,Male,1,Adult,1,1,0
A730326,Died,Labrador Retriever,Tan,Altered,Female,1,Young,1,0,0
A675500,Return to Owner,Rare,Black,Intact,Female,1,Senior,0,1,0
A663556,Adoption,Rare,Rare,Altered,Female,1,Adult,0,1,0
A741440,Adoption,Australian Cattle Dog,Blue,Altered,Male,0,Young,1,0,0
A672167,Transfer,Rare,Brown,Intact,Female,1,Adult,1,1,0
A683675,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,1,0
A770605,Died,Australian Cattle Dog,White,Altered,Female,1,Young,1,0,0
A688786,Adoption,Rare,Tan,Altered,Male,1,Senior,0,1,0
A738152,Return to Owner,Rare,Black,Altered,Male,1,Young,1,1,0
A705522,Return to Owner,Rare,White,Altered,Male,1,Senior,1,0,0
A379998,Return to Owner,Pit Bull,Black,Intact,Male,1,Senior,0,0,0
A673000,Died,Rare,Black,Intact,Male,0,Adult,1,1,0
A765030,Return to Owner,Pit Bull,Blue,Intact,Male,1,Young,1,1,0
A700025,Return to Owner,Rare,Black,Intact,Female,1,Senior,1,1,0
A667948,Adoption,Labrador Retriever,White,Altered,Female,1,Adult,1,1,0
A670059,Adoption,Rare,White,Altered,Female,0,Adult,0,0,0
A597514,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Senior,1,0,0
A716902,Transfer,Rare,White,Altered,Male,1,Adult,1,0,0
A757964,Return to Owner,Rare,White,Intact,Male,1,Young,0,0,0
A698167,Adoption,Rare,White,Altered,Male,1,Adult,1,1,1
A739003,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,0
A693179,Return to Owner,Labrador Retriever,Black,Altered,Male,1,Adult,1,1,0
A677982,Return to Owner,Rare,White,Altered,Male,1,Adult,1,0,0
A729602,Transfer,Chihuahua Shorthair,White,Intact,Female,0,Adult,1,1,0
A697103,Died,Rare,Tan,Unknown,Unknown,0,Adult,1,1,0
A757568,Transfer,Labrador Retriever,White,Intact,Female,1,Young,1,1,0
A751876,Transfer,Rare,Black,Altered,Female,1,Adult,1,1,0
A765094,Return to Owner,Rare,Black,Altered,Female,0,Adult,1,1,0
A705092,Transfer,Labrador Retriever,White,Intact,Male,1,Adult,1,0,0
A670487,Adoption,Chihuahua Shorthair,Brown,Altered,Female,1,Senior,0,0,1
A710392,Return to Owner,Rare,White,Altered,Male,1,Adult,1,1,0
A708294,Transfer,Pit Bull,Red,Intact,Female,1,Senior,1,1,0
A714826,Transfer,Rare,White,Altered,Female,1,Senior,1,1,0
A773531,Adoption,Chihuahua Shorthair,Tan,Altered,Female,1,Young,1,1,1
A711168,Return to Owner,Rare,Rare,Intact,Male,1,Adult,1,1,0
A690875,Transfer,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,0
A772263,Adoption,Pit Bull,Black,Altered,Female,1,Young,1,1,0
A735798,Adoption,Rare,Black,Altered,Female,0,Young,1,1,0
A700276,Adoption,Pit Bull,Rare,Altered,Male,1,Adult,1,1,0
A774814,Transfer,Rare,Brown Brindle,Intact,Female,0,Young,1,1,0
A783917,Adoption,Rare,Black,Altered,Male,1,Young,1,1,0
A671566,Return to Owner,German Shepherd,Black,Altered,Male,1,Senior,1,0,0
A656567,Died,Pit Bull,Blue,Altered,Male,1,Adult,1,1,0
A684686,Adoption,Pit Bull,Rare,Altered,Male,1,Adult,1,1,0
A761246,Return to Owner,Rare,White,Altered,Male,1,Senior,1,0,0
A778152,Adoption,Rare,Brown,Altered,Male,0,Young,1,0,0
A669638,Return to Owner,Pit Bull,Tan,Altered,Male,1,Adult,1,1,0
A777115,Transfer,Chihuahua Shorthair,Tricolor,Intact,Male,0,Young,1,0,0
A708817,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,1
A641381,Return to Owner,Chihuahua Shorthair,Brown,Altered,Female,1,Senior,1,0,0
A728703,Adoption,Rare,Rare,Altered,Female,0,Young,1,1,0
A747526,Adoption,Rare,Black,Altered,Female,1,Young,1,1,1
A691281,Adoption,Rare,Tricolor,Altered,Male,1,Adult,0,0,0
A669329,Return to Owner,Rare,Tan,Altered,Female,0,Adult,1,1,0
A669221,Return to Owner,Pit Bull,Tricolor,Altered,Male,1,Adult,1,1,0
A697036,Adoption,Rare,Tricolor,Altered,Male,1,Adult,1,0,1
A700530,Transfer,Rare,Black,Altered,Female,1,Young,1,0,0
A727115,Transfer,Chihuahua Shorthair,Black,Intact,Female,0,Young,1,1,0
A709467,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,1,0
A758869,Adoption,Pit Bull,Brown,Altered,Male,1,Young,1,1,1
A768627,Transfer,Rare,Brown,Altered,Male,0,Young,1,0,0
A743440,Transfer,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A695600,Transfer,Pit Bull,Brown,Altered,Female,1,Adult,1,0,0
A702074,Transfer,Rare,Black,Intact,Female,1,Adult,1,1,0
A769613,Adoption,Rare,Brown,Altered,Female,0,Young,1,1,0
A744493,Return to Owner,Rare,Rare,Altered,Female,1,Adult,1,1,0
A672065,Adoption,German Shepherd,Rare,Altered,Female,1,Adult,1,0,1
A720808,Adoption,German Shepherd,Black,Altered,Female,1,Young,1,1,1
A747272,Return to Owner,Rare,Black,Altered,Male,1,Young,1,0,0
A668174,Adoption,Rare,Black,Altered,Male,0,Senior,0,0,0
A730022,Return to Owner,Chihuahua Shorthair,Brown,Intact,Female,1,Young,1,1,0
A692190,Died,Rare,Black,Altered,Male,1,Senior,1,1,0
A655838,Adoption,Pit Bull,White,Altered,Female,1,Adult,1,1,0
A561425,Return to Owner,Rare,Tricolor,Altered,Male,1,Senior,1,0,0
A731908,Adoption,Rare,Brown Brindle,Altered,Male,1,Young,1,1,1
A734170,Adoption,Rare,Black,Altered,Female,1,Young,1,1,1
A702199,Adoption,German Shepherd,Rare,Altered,Male,0,Young,1,1,0
A768960,Return to Owner,Rare,Red,Intact,Female,1,Young,1,1,0
A717206,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,0
A702994,Transfer,Rare,Rare,Intact,Male,1,Senior,0,1,0
A708053,Adoption,Labrador Retriever,Black,Altered,Female,1,Adult,1,0,1
A707273,Return to Owner,Rare,Brown,Unknown,Unknown,1,Adult,1,1,0
A754993,Transfer,Rare,Rare,Intact,Female,0,Senior,1,1,0
A662826,Return to Owner,Rare,Black,Altered,Male,1,Adult,1,1,0
A730931,Adoption,Rare,Black,Altered,Female,0,Young,1,0,0
A782853,Transfer,Rare,Brown,Intact,Female,0,Young,1,1,0
A761537,Transfer,German Shepherd,Black,Altered,Female,1,Adult,1,1,0
A684118,Adoption,Pit Bull,Tan,Altered,Male,1,Adult,1,0,0
A787292,Adoption,Chihuahua Shorthair,Black,Intact,Female,1,Young,1,1,0
A714899,Transfer,Rare,White,Unknown,Unknown,1,Young,1,0,0
A739240,Adoption,Rare,White,Altered,Female,1,Young,1,1,0
A740496,Transfer,Labrador Retriever,Tan,Intact,Male,0,Young,1,1,0
A718861,Return to Owner,Pit Bull,White,Altered,Male,1,Young,1,1,0
A785133,Return to Owner,Rare,White,Intact,Female,1,Adult,1,0,0
A690035,Transfer,Rare,Brown Brindle,Altered,Male,0,Adult,1,1,0
A694043,Adoption,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,1
A727104,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,0,0
A743504,Return to Owner,Rare,Red,Altered,Male,1,Young,1,0,0
A678217,Return to Owner,Rare,Brown,Altered,Female,1,Adult,1,1,1
A682705,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,0
A680937,Adoption,Australian Cattle Dog,Rare,Altered,Male,1,Senior,1,0,1
A664468,Adoption,Rare,Tan,Altered,Male,1,Adult,1,1,1
A723653,Adoption,Rare,White,Altered,Male,1,Young,1,1,0
A765609,Adoption,Australian Cattle Dog,Rare,Altered,Male,1,Young,1,0,1
A688559,Adoption,Rare,White,Altered,Male,0,Adult,1,0,0
A780380,Return to Owner,German Shepherd,Brown,Altered,Female,1,Adult,1,1,0
A754715,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,1,0
A748508,Return to Owner,Rare,Black,Unknown,Unknown,0,Young,1,1,0
A753729,Transfer,Labrador Retriever,Black,Altered,Female,1,Young,1,1,1
A699398,Return to Owner,Pit Bull,Blue,Intact,Male,1,Adult,0,1,0
A742561,Adoption,Pit Bull,White,Altered,Female,1,Adult,1,1,0
A722505,Adoption,Pit Bull,Rare,Altered,Female,1,Adult,1,1,1
A685943,Adoption,Rare,White,Altered,Male,1,Adult,1,1,0
A736017,Transfer,Rare,Black,Intact,Female,0,Young,1,0,0
A722188,Adoption,Rare,Red,Altered,Female,1,Young,1,0,1
A688269,Adoption,Chihuahua Shorthair,White,Altered,Female,0,Adult,1,1,0
A672967,Return to Owner,Chihuahua Shorthair,Tan,Altered,Male,1,Adult,1,0,0
A707335,Return to Owner,Rare,Rare,Intact,Male,1,Senior,1,0,0
A744116,Adoption,Rare,Tan,Altered,Female,0,Adult,1,1,0
A773571,Adoption,Rare,Tan,Altered,Male,1,Young,1,1,1
A731800,Adoption,Rare,Black,Altered,Male,0,Young,1,0,0
A686925,Return to Owner,Rare,White,Altered,Male,1,Adult,1,1,0
A731653,Adoption,Rare,Tan,Altered,Female,1,Adult,1,1,0
A673074,Transfer,Rare,White,Altered,Male,1,Senior,1,1,1
A681827,Died,Rare,Rare,Altered,Male,1,Adult,1,1,0
A721553,Transfer,Labrador Retriever,Black,Altered,Male,1,Adult,1,0,1
A726486,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,0
A780051,Adoption,Rare,Black,Altered,Female,1,Young,0,1,1
A715087,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,1
A749609,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,1,1
A713191,Adoption,Chihuahua Shorthair,Black,Altered,Female,1,Young,1,0,0
A682895,Adoption,Rare,Black,Altered,Male,0,Adult,1,1,0
A772565,Adoption,Rare,Blue,Altered,Female,1,Young,1,1,0
A719117,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Young,1,0,0
A737338,Adoption,Labrador Retriever,Tan,Altered,Male,1,Young,1,1,0
A727201,Return to Owner,Chihuahua Shorthair,Red,Altered,Female,1,Adult,1,0,0
A709096,Adoption,Rare,Rare,Altered,Male,0,Young,1,1,0
A727009,Return to Owner,German Shepherd,Brown,Altered,Female,1,Adult,1,1,0
A768483,Adoption,Labrador Retriever,White,Altered,Female,1,Young,1,1,0
A616027,Return to Owner,Australian Cattle Dog,Brown,Altered,Female,1,Adult,1,0,0
A694739,Died,Rare,White,Intact,Male,1,Adult,1,0,1
A689789,Died,German Shepherd,Black,Intact,Male,0,Adult,1,0,0
A747934,Adoption,Pit Bull,Brown Brindle,Altered,Male,1,Young,1,1,1
A764004,Return to Owner,Pit Bull,Black,Altered,Male,1,Young,1,0,0
A690609,Adoption,Australian Cattle Dog,White,Altered,Male,1,Adult,1,1,1
A767524,Adoption,Australian Cattle Dog,Black,Altered,Male,1,Young,1,1,0
A684018,Adoption,Rare,Red,Altered,Male,1,Adult,1,0,0
A705677,Transfer,Rare,White,Altered,Male,1,Adult,1,0,1
A718223,Return to Owner,Rare,White,Altered,Male,1,Young,1,1,0
A721133,Adoption,Rare,Rare,Altered,Male,1,Adult,1,1,1
A737525,Transfer,Labrador Retriever,Rare,Altered,Male,1,Young,0,0,1
A720041,Return to Owner,Chihuahua Shorthair,Brown Brindle,Altered,Male,1,Adult,1,0,0
A748588,Adoption,Chihuahua Shorthair,Brown,Altered,Male,1,Senior,1,1,0
A728768,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,1
A715146,Transfer,German Shepherd,Tan,Intact,Male,1,Adult,1,1,1
A733419,Transfer,Pit Bull,Brown Brindle,Altered,Male,1,Senior,1,1,1
A774896,Transfer,Labrador Retriever,Black,Intact,Female,1,Young,1,1,0
A691480,Transfer,Rare,Black,Altered,Male,1,Adult,1,1,0
A683468,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A613676,Return to Owner,Rare,White,Altered,Male,1,Senior,0,1,0
A430500,Return to Owner,Rare,White,Altered,Female,1,Senior,1,1,0
A672981,Adoption,Rare,Black,Altered,Male,1,Adult,0,1,1
A688024,Return to Owner,Chihuahua Shorthair,Brown,Altered,Female,1,Adult,1,0,0
A719074,Return to Owner,Pit Bull,Black,Altered,Male,1,Young,1,1,1
A617090,Return to Owner,Chihuahua Shorthair,Black,Altered,Male,1,Senior,1,1,0
A697062,Transfer,Rare,Brown Brindle,Altered,Male,1,Adult,1,1,0
A733869,Adoption,Rare,White,Altered,Female,1,Adult,1,1,1
A753349,Transfer,Labrador Retriever,Rare,Altered,Male,1,Adult,1,0,1
A684912,Adoption,Labrador Retriever,Black,Altered,Male,1,Adult,1,1,0
A699826,Adoption,Rare,Brown,Altered,Female,1,Young,0,1,0
A721501,Died,Labrador Retriever,Red,Altered,Female,1,Young,1,1,0
A714470,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A668599,Transfer,Rare,Brown,Intact,Female,0,Adult,1,1,0
A768852,Transfer,Rare,Brown,Intact,Male,1,Young,1,1,0
A676319,Adoption,Australian Cattle Dog,Tricolor,Altered,Male,1,Adult,1,0,0
A751679,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A737861,Transfer,Australian Cattle Dog,Rare,Altered,Male,1,Adult,1,1,1
A766731,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,0
A592454,Return to Owner,Pit Bull,Brown Brindle,Altered,Female,1,Senior,1,0,1
A713641,Return to Owner,Pit Bull,Brown Brindle,Intact,Male,1,Adult,1,1,0
A761118,Adoption,Rare,White,Altered,Female,1,Young,1,0,0
A722613,Return to Owner,Rare,Red,Intact,Male,1,Senior,1,0,0
A665097,Died,Rare,Rare,Intact,Female,1,Senior,0,1,0
A730496,Return to Owner,Rare,Brown,Intact,Male,1,Adult,1,1,0
A668198,Adoption,Pit Bull,Blue,Altered,Female,1,Adult,1,1,1
A686229,Transfer,Rare,Blue,Intact,Male,1,Adult,0,0,0
A736071,Adoption,Pit Bull,White,Altered,Male,0,Young,1,1,0
A768744,Adoption,German Shepherd,Black,Altered,Female,1,Young,1,1,0
A640093,Return to Owner,Australian Cattle Dog,Rare,Altered,Male,1,Adult,0,0,0
A766051,Adoption,Rare,Rare,Altered,Female,1,Adult,1,0,0
A765803,Adoption,Rare,Black,Altered,Male,1,Adult,0,1,0
A753713,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,1,0
A702554,Adoption,Rare,Rare,Altered,Female,0,Young,1,1,0
A727883,Transfer,Rare,Black,Intact,Male,0,Senior,1,1,0
A773343,Adoption,Labrador Retriever,Black,Altered,Male,1,Young,1,1,0
A745215,Transfer,Rare,White,Altered,Male,1,Adult,1,1,1
A782699,Died,Rare,Brown Brindle,Altered,Male,1,Young,1,0,0
A757991,Adoption,Australian Cattle Dog,Brown Brindle,Altered,Male,1,Adult,1,1,0
A665874,Return to Owner,Pit Bull,Brown,Altered,Male,1,Adult,1,1,0
A682835,Transfer,Rare,Tan,Intact,Male,0,Adult,1,1,0
A675109,Return to Owner,Rare,Red,Intact,Male,1,Senior,1,0,0
A717615,Return to Owner,Rare,Brown,Altered,Female,1,Adult,1,1,0
A696755,Adoption,Pit Bull,Rare,Altered,Female,1,Adult,1,1,0
A652785,Return to Owner,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,0
A664611,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,1,0
A687364,Adoption,Pit Bull,Brown Brindle,Altered,Female,1,Adult,1,1,0
A773874,Adoption,Labrador Retriever,Black,Altered,Female,1,Young,1,0,0
A674495,Return to Owner,Rare,Rare,Altered,Female,1,Senior,0,1,0
A706841,Adoption,German Shepherd,Rare,Altered,Male,1,Adult,1,0,0
A585277,Adoption,Rare,Black,Altered,Male,1,Adult,1,1,0
A665238,Transfer,Rare,Rare,Intact,Male,0,Adult,1,1,0
A531234,Return to Owner,Labrador Retriever,Rare,Altered,Male,1,Senior,1,0,0
A666514,Adoption,Rare,Brown,Altered,Male,1,Adult,1,0,1
A705713,Died,Chihuahua Shorthair,Black,Intact,Male,0,Young,1,0,0
A729965,Adoption,Pit Bull,Tan,Altered,Male,1,Adult,1,1,0
A741716,Adoption,Pit Bull,Blue,Altered,Male,1,Young,1,1,1
A706455,Died,Labrador Retriever,Rare,Intact,Female,0,Senior,1,0,0
A678556,Return to Owner,Rare,Tricolor,Altered,Female,1,Senior,1,0,0
A760439,Adoption,Labrador Retriever,Brown Brindle,Altered,Male,1,Young,1,0,1
A704942,Died,Pit Bull,Black,Intact,Female,0,Adult,1,0,0
A740471,Adoption,Labrador Retriever,Tan,Altered,Female,1,Young,1,1,0
A700700,Adoption,Labrador Retriever,Black,Altered,Female,0,Young,1,1,0
A555080,Return to Owner,Chihuahua Shorthair,Black,Altered,Female,1,Senior,0,1,0
A687600,Return to Owner,Rare,Brown,Intact,Female,0,Adult,1,0,0
A714449,Transfer,Rare,Black,Altered,Male,1,Adult,1,1,0
A669306,Return to Owner,Rare,Black,Altered,Female,1,Adult,1,0,0
A688034,Return to Owner,Rare,Black,Altered,Male,1,Senior,1,1,0
A780744,Adoption,Rare,Black,Altered,Female,1,Young,1,1,0
A666273,Died,Rare,Brown,Altered,Female,1,Adult,1,1,1
A733897,Transfer,Rare,Rare,Altered,Male,1,Young,1,0,1
A632584,Adoption,Pit Bull,Tan,Altered,Female,1,Adult,1,1,1
A758661,Adoption,Pit Bull,Brown Brindle,Altered,Female,1,Young,1,0,1
A703269,Died,Rare,Brown,Intact,Female,0,Young,1,0,0
A755435,Return to Owner,Labrador Retriever,Black,Intact,Male,1,Young,1,0,0
A676348,Transfer,Chihuahua Shorthair,Rare,Altered,Male,1,Adult,1,1,1
A701008,Transfer,Labrador Retriever,Black,Altered,Female,1,Adult,1,1,1
A689758,Transfer,Pit Bull,Rare,Altered,Female,1,Adult,1,1,1
A718449,Return to Owner,Pit Bull,Tan,Altered,Male,1,Adult,1,1,0
A786903,Adoption,Rare,White,Altered,Female,0,Young,1,1,0
A713650,Return to Owner,Rare,White,Intact,Male,1,Young,1,1,0
A670897,Return to Owner,Australian Cattle Dog,White,Altered,Male,1,Adult,1,1,0
A627554,Return to Owner,German Shepherd,Black,Altered,Male,1,Adult,1,1,0
A779721,Return to Owner,Rare,Rare,Altered,Male,1,Adult,1,0,0
A716922,Return to Owner,Pit Bull,Rare,Altered,Female,1,Young,1,1,0
A665596,Return to Owner,Rare,White,Altered,Female,1,Senior,1,1,0
A694477,Transfer,Rare,Tricolor,Altered,Male,1,Adult,0,0,1
A689541,Return to Owner,Chihuahua Shorthair,White,Altered,Female,1,Adult,1,1,0
A698484,Return to Owner,Pit Bull,White,Altered,Female,1,Adult,1,1,0
A701639,Transfer,Rare,Brown,Intact,Male,1,Adult,1,1,1
A664439,Adoption,Rare,White,Altered,Male,1,Adult,1,1,0
A664032,Adoption,German Shepherd,Black,Altered,Female,1,Adult,1,1,0
A696511,Adoption,Rare,Brown Brindle,Altered,Female,1,Adult,1,1,0
A718955,Return to Owner,Rare,Brown,Altered,Male,1,Young,0,0,0
A693814,Adoption,Rare,White,Altered,Female,1,Adult,1,1,0
A773768,Died,Rare,Black,Altered,Male,1,Young,1,1,0
A753821,Adoption,Rare,White,Altered,Male,1,Young,1,1,0
A775063,Adoption,Rare,Tan,Altered,Male,1,Adult,1,1,1
A718637,Adoption,Rare,White,Altered,Female,1,Adult,1,1,1
A708475,Return to Owner,Rare,Tan,Altered,Male,1,Adult,1,1,0
A777690,Adoption,Rare,Black,Altered,Female,1,Adult,1,1,0
A775894,Return to Owner,Rare,Tan,Intact,Male,1,Young,1,1,0
A662818,Transfer,Rare,Brown,Altered,Female,1,Adult,1,0,0
A732154,Return to Owner,Rare,Brown Brindle,Altered,Male,1,Young,1,1,0
A697617,Adoption,Chihuahua Shorthair,Black,Altered,Male,1,Adult,1,1,1
A775792,Died,Pit Bull,Tan,Altered,Male,1,Young,1,1,1
A765095,Return to Owner,Rare,White,Intact,Male,0,Adult,1,1,0
A774626,Transfer,Pit Bull,Tan,Intact,Male,0,Young,1,1,0
A761528,Return to Owner,Labrador Retriever,Black,Altered,Female,1,Young,1,0,0
A675126,Transfer,Labrador Retriever,Tan,Altered,Female,1,Adult,1,1,0
